"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"71","2","5",3,2,3,1,1,3,2,3,2,2,1,4,2,2,3,6,19,24,43,9,4,20.9302325581395,9.30232558139535,55.8139534883721,44.1860465116279
"72","2","6",1,2,3,1,3,2,0,2,3,2,2,1,2,1,3,12,17,26,43,13,4,30.2325581395349,9.30232558139535,60.4651162790698,39.5348837209302
"73","20","1",7,5,1,5,1,1,1,7,5,1,1,3,4,3,6,24,28,50,78,31,2,39.7435897435897,2.56410256410256,64.1025641025641,35.8974358974359
"74","20","2",4,3,1,3,3,5,4,9,3,1,7,9,2,11,9,7,34,50,84,11,12,13.0952380952381,14.2857142857143,59.5238095238095,40.4761904761905
"75","20","3",8,5,9,0,8,3,1,2,6,4,2,3,2,2,3,0,39,22,61,8,5,13.1147540983607,8.19672131147541,36.0655737704918,63.9344262295082
"76","20","4",16,6,8,0,6,3,1,0,5,2,2,1,1,0,0,0,42,12,54,16,5,29.6296296296296,9.25925925925926,22.2222222222222,77.7777777777778
"77","20","5",9,6,4,3,4,2,1,3,6,1,3,1,3,1,3,3,34,22,56,12,5,21.4285714285714,8.92857142857143,39.2857142857143,60.7142857142857
"78","20","6",6,5,6,1,4,5,4,0,4,3,3,3,3,1,0,0,33,18,51,6,8,11.7647058823529,15.6862745098039,35.2941176470588,64.7058823529412
"79","21","1",4,3,5,2,4,13,1,3,3,4,11,3,3,1,3,2,36,32,68,6,24,8.82352941176471,35.2941176470588,47.0588235294118,52.9411764705882
"80","21","2",1,2,2,6,6,7,8,2,3,5,11,4,2,8,2,2,37,37,74,3,18,4.05405405405405,24.3243243243243,50,50
"81","21","3",1,3,3,5,4,6,7,2,3,5,7,4,4,5,2,1,33,32,65,2,13,3.07692307692308,20,49.2307692307692,50.7692307692308
"82","21","4",2,2,1,3,2,5,2,3,2,2,6,2,3,2,3,9,22,30,52,11,11,21.1538461538462,21.1538461538462,57.6923076923077,42.3076923076923
"83","21","5",1,6,6,3,5,5,2,3,6,2,4,2,4,1,3,3,33,26,59,4,9,6.77966101694915,15.2542372881356,44.0677966101695,55.9322033898305
"84","21","6",5,4,2,6,4,2,3,3,4,3,4,0,4,2,3,1,31,22,53,6,6,11.3207547169811,11.3207547169811,41.5094339622642,58.4905660377358
"85","22","1",5,4,5,3,5,4,2,1,4,4,4,1,3,1,2,1,30,22,52,6,8,11.5384615384615,15.3846153846154,42.3076923076923,57.6923076923077
"86","22","2",4,2,1,3,2,5,6,3,2,2,7,6,2,8,3,2,28,33,61,6,12,9.83606557377049,19.672131147541,54.0983606557377,45.9016393442623
"87","22","3",11,9,8,4,10,4,4,2,9,4,6,2,3,4,2,2,54,33,87,13,10,14.9425287356322,11.4942528735632,37.9310344827586,62.0689655172414
"88","22","4",7,1,0,0,1,2,0,0,1,0,2,0,0,0,0,0,13,4,17,7,4,41.1764705882353,23.5294117647059,23.5294117647059,76.4705882352941
"89","22","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"90","22","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"91","23","1",5,7,9,5,10,17,6,5,7,6,19,6,3,8,5,5,66,60,126,10,36,7.93650793650794,28.5714285714286,47.6190476190476,52.3809523809524
"92","23","2",14,9,13,8,11,12,12,5,9,12,11,9,10,8,6,2,86,68,154,16,23,10.3896103896104,14.9350649350649,44.1558441558442,55.8441558441558
"93","23","3",2,6,10,5,11,10,9,3,6,10,11,7,5,7,3,5,58,55,113,7,21,6.19469026548673,18.5840707964602,48.6725663716814,51.3274336283186
"94","23","4",7,5,8,1,5,9,2,4,5,3,6,5,4,2,4,1,43,31,74,8,15,10.8108108108108,20.2702702702703,41.8918918918919,58.1081081081081
"95","23","5",10,5,6,1,5,7,3,2,6,2,5,4,3,2,2,0,42,24,66,10,12,15.1515151515152,18.1818181818182,36.3636363636364,63.6363636363636
"96","23","6",1,2,3,2,5,4,4,0,2,3,7,1,0,4,0,0,23,18,41,1,11,2.4390243902439,26.8292682926829,43.9024390243902,56.0975609756098
"97","24","1",1,2,3,3,3,10,3,6,2,4,10,6,2,7,6,13,32,52,84,14,20,16.6666666666667,23.8095238095238,61.9047619047619,38.0952380952381
"98","24","2",5,4,5,6,3,6,6,6,4,7,4,6,8,5,6,5,42,47,89,10,10,11.2359550561798,11.2359550561798,52.8089887640449,47.1910112359551
"99","24","3",0,4,6,6,5,4,6,6,4,7,3,7,6,6,6,6,38,47,85,6,7,7.05882352941176,8.23529411764706,55.2941176470588,44.7058823529412
"100","24","4",1,1,5,1,2,10,4,4,1,5,7,7,5,3,4,4,30,37,67,5,17,7.46268656716418,25.3731343283582,55.2238805970149,44.7761194029851
"101","24","5",0,4,2,2,1,6,4,3,4,0,5,5,3,4,4,6,23,33,56,6,11,10.7142857142857,19.6428571428571,58.9285714285714,41.0714285714286
"102","24","6",9,4,2,3,2,2,4,2,4,1,2,3,3,3,2,0,31,18,49,9,4,18.3673469387755,8.16326530612245,36.734693877551,63.265306122449
"103","25","1",0,1,4,1,3,6,1,1,1,3,5,1,1,1,1,3,18,18,36,3,11,8.33333333333333,30.5555555555556,50,50
"104","25","2",0,3,6,5,5,4,5,5,3,8,4,4,6,4,5,10,35,45,80,10,8,12.5,10,56.25,43.75
"105","25","3",0,1,3,1,2,6,5,6,1,3,5,10,2,9,6,14,25,52,77,14,11,18.1818181818182,14.2857142857143,67.5324675324675,32.4675324675325
"106","25","4",0,0,0,0,0,4,0,7,0,0,4,7,0,7,6,64,11,91,102,64,8,62.7450980392157,7.84313725490196,89.2156862745098,10.7843137254902
"107","25","5",0,0,0,0,0,3,0,4,0,0,3,4,0,4,4,48,7,66,73,48,6,65.7534246575343,8.21917808219178,90.4109589041096,9.58904109589041
"108","25","6",0,0,0,1,0,0,0,2,0,1,0,1,1,1,3,58,4,67,71,58,0,81.6901408450704,0,94.3661971830986,5.63380281690141
"109","26","1",1,2,6,6,7,7,8,1,2,10,8,3,6,3,1,2,40,36,76,3,15,3.94736842105263,19.7368421052632,47.3684210526316,52.6315789473684
"110","26","2",5,4,8,3,8,5,7,0,4,7,6,4,3,5,0,0,42,30,72,5,11,6.94444444444444,15.2777777777778,41.6666666666667,58.3333333333333
"111","26","3",8,6,8,3,10,7,2,2,6,5,8,1,1,2,2,1,47,28,75,9,15,12,20,37.3333333333333,62.6666666666667
"112","26","4",1,2,7,2,8,6,4,0,2,7,7,2,1,2,0,0,31,23,54,1,13,1.85185185185185,24.0740740740741,42.5925925925926,57.4074074074074
"113","26","5",6,3,2,4,4,1,1,4,3,2,3,1,1,3,3,7,25,26,51,13,4,25.4901960784314,7.84313725490196,50.9803921568627,49.0196078431373
"114","26","6",3,2,2,5,3,2,3,3,3,5,3,1,5,2,4,2,26,25,51,5,5,9.80392156862745,9.80392156862745,49.0196078431373,50.9803921568627
"115","27","1",3,5,6,8,7,7,9,7,6,9,8,8,8,9,7,11,55,66,121,14,15,11.5702479338843,12.396694214876,54.5454545454545,45.4545454545455
"116","27","2",2,5,5,7,4,3,7,6,6,7,2,6,9,5,7,4,42,46,88,6,5,6.81818181818182,5.68181818181818,52.2727272727273,47.7272727272727
"117","27","3",11,3,4,4,4,1,3,3,2,5,1,3,3,3,3,2,34,24,58,13,2,22.4137931034483,3.44827586206897,41.3793103448276,58.6206896551724
"118","27","4",13,4,5,1,5,5,1,0,4,2,5,1,1,0,0,0,35,15,50,13,10,26,20,30,70
"119","27","5",3,3,7,1,6,2,1,1,3,4,1,1,1,1,1,0,25,14,39,3,3,7.69230769230769,7.69230769230769,35.8974358974359,64.1025641025641
"120","27","6",11,4,2,2,1,4,3,2,3,0,3,3,2,2,2,1,30,18,48,12,7,25,14.5833333333333,37.5,62.5
"121","28","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,66.6666666666667,33.3333333333333
"122","28","2",1,1,3,0,0,11,4,1,1,2,8,5,3,2,1,0,23,23,46,1,19,2.17391304347826,41.304347826087,50,50
"123","28","3",1,2,7,4,7,12,11,12,2,10,12,19,5,19,12,25,58,105,163,26,24,15.9509202453988,14.7239263803681,64.4171779141104,35.5828220858896
"124","28","4",8,4,4,7,3,10,8,14,4,7,9,15,8,13,13,30,58,102,160,38,19,23.75,11.875,63.75,36.25
"125","28","5",1,1,2,6,2,4,7,11,1,8,4,12,7,12,12,60,36,117,153,61,8,39.8692810457516,5.22875816993464,76.4705882352941,23.5294117647059
"126","28","6",13,9,7,11,5,8,11,12,9,9,6,12,12,10,12,9,77,81,158,22,14,13.9240506329114,8.86075949367089,51.2658227848101,48.7341772151899
"127","29","1",3,3,2,0,2,3,0,0,2,0,3,0,0,0,0,0,15,6,21,3,6,14.2857142857143,28.5714285714286,28.5714285714286,71.4285714285714
"128","29","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,50,50
"129","29","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,50,50
"130","29","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"131","29","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,100,0
"132","29","6",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,2,5,0,2,0,40,40,60
"133","3","1",22,8,10,2,8,16,6,1,8,4,14,5,4,4,1,0,74,42,116,22,30,18.9655172413793,25.8620689655172,36.2068965517241,63.7931034482759
"134","3","2",5,5,6,2,6,6,4,5,5,3,6,7,3,7,6,4,41,42,83,9,12,10.8433734939759,14.4578313253012,50.6024096385542,49.3975903614458
"135","3","3",3,2,2,6,2,13,6,4,2,6,13,4,6,5,5,1,39,44,83,4,26,4.81927710843374,31.3253012048193,53.0120481927711,46.9879518072289
"136","3","4",3,5,6,4,3,10,8,2,5,5,8,6,6,4,2,0,43,37,80,3,18,3.75,22.5,46.25,53.75
"137","3","5",0,2,6,4,7,7,5,1,2,8,8,2,3,3,1,0,33,29,62,0,15,0,24.1935483870968,46.7741935483871,53.2258064516129
"138","3","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"139","30","1",0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,3,7,0,1,0,14.2857142857143,42.8571428571429,57.1428571428571
"140","30","2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,66.6666666666667,33.3333333333333
"141","30","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"142","30","4",0,0,0,0,0,23,0,0,0,0,24,0,0,0,0,0,25,25,50,0,47,0,94,50,50
"143","30","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"144","30","6",0,0,0,0,1,3,1,0,0,0,3,1,0,1,0,0,7,6,13,0,6,0,46.1538461538462,46.1538461538462,53.8461538461538
"145","31","1",22,12,12,5,11,16,5,5,12,5,15,5,5,5,5,4,89,58,147,26,31,17.687074829932,21.0884353741497,39.4557823129252,60.5442176870748
"146","31","2",2,5,11,3,10,16,7,2,6,9,14,6,5,4,2,3,59,49,108,5,30,4.62962962962963,27.7777777777778,45.3703703703704,54.6296296296296
"147","31","3",13,7,9,3,9,10,5,5,7,5,10,7,3,6,5,2,62,47,109,15,20,13.7614678899083,18.348623853211,43.1192660550459,56.8807339449541
"148","31","4",7,1,4,1,4,4,1,1,2,3,4,1,1,1,1,1,26,14,40,8,8,20,20,35,65
"149","31","5",17,6,6,4,6,1,3,1,6,3,2,0,3,1,1,1,46,18,64,18,3,28.125,4.6875,28.125,71.875
"150","31","6",18,3,2,3,2,2,4,0,2,2,3,1,2,2,0,0,36,13,49,18,5,36.734693877551,10.2040816326531,26.530612244898,73.469387755102
